Unnamed: 0,elec,community,ID,Posting ID,community_elec,Title,Body,Text,Dates,Year,Month,Day,Time,Hits cnt,Rec cnt,ner,person,pred_Kc_kmhas,softmax_Kc_kmhas,pred_Ko_kodoli,softmax_Ko_kodoli,pred_Ro_kodoli,softmax_Ro_kodoli,max_sft,max_sft_label,avg_sft,avg_sft_label,ensemble_score
902334,20,FM,20FM647127,4187031152,FM20,아니 시발 특검 하면 국힘도 좆된다고 입털던데 언플이였냐,19명이 참석해서 19명이 전부 반대 이새끼들이ㅋㅋ,아니 시발 특검 하면 국힘도 좆된다고 입털던데 언플이였냐 19명이 참석해서 19명이 전부 반대 이새끼들이ㅋㅋ,2021-12-22,2021,12,22,19:53:00,218,4,"[('아니', 'O'), ('시발', 'O'), ('특검', 'O'), ('하', 'O'), ('면', 'O'), ('국', 'O'), ('힘', 'O'), ('도', 'O'), ('좆', 'O'), ('된다고', 'O'), ('입', 'O'), ('털', 'O'), ('던', 'O'), ('데', 'O'), ('언', 'O'), ('플', 'O'), ('이', 'O'), ('였', 'O'), ('냐', 'O'), ('19', 'B-NOH'), ('명', 'I-NOH'), ('이', 'O'), ('참석', 'O'), ('해서', 'O'), ('19', 'B-NOH'), ('명', 'I-NOH'), ('이', 'O'), ('전부', 'O'), ('반대', 'O'), ('이', 'O'), ('새끼', 'O'), ('들', 'O'), ('이', 'O'), ('ㅋㅋ', 'O')]",[],1,0.9629,1,0.9497,1,0.9899,0.9899,1,0.9675,1,3
931196,20,FM,20FM675989,4170368315,FM20,엠비씨 폴보면 아직은 윤 우세긴 하네,다만 이게 언제 뒤집혀질지 모름,엠비씨 폴보면 아직은 윤 우세긴 하네 다만 이게 언제 뒤집혀질지 모름,2021-12-16,2021,12,16,17:01:00,125,0,"[('엠', 'B-POH'), ('비씨', 'I-POH'), ('폴', 'I-POH'), ('보', 'O'), ('면', 'O'), ('아직', 'O'), ('은', 'O'), ('윤', 'B-PER'), ('우세', 'O'), ('긴', 'O'), ('하', 'O'), ('네', 'O'), ('다만', 'O'), ('이게', 'O'), ('언제', 'O'), ('뒤집혀', 'O'), ('질지', 'O'), ('모름', 'O')]",['윤'],0,0.118399999999999,0,0.012,0,0.0073999999999999,0.118399999999999,0,0.0459,0,0
854066,20,FM,20FM598859,4208410633,FM20,토론 맛집이 된 윤석열 jpg,공급을 끊으니까 수요가 더 늘어남 토론 최약체 안철수에 신인 김동연에다 덴마크까지 줄 서서 토론하는 윤식당 아니 윤토론,토론 맛집이 된 윤석열 jpg 공급을 끊으니까 수요가 더 늘어남 토론 최약체 안철수에 신인 김동연에다 덴마크까지 줄 서서 토론하는 윤식당 아니 윤토론,2021-12-30,2021,12,30,16:05:00,248,9,"[('토론', 'O'), ('맛집', 'O'), ('이', 'O'), ('된', 'O'), ('윤석열', 'B-PER'), ('jpg', 'O'), ('공급', 'O'), ('을', 'O'), ('끊', 'O'), ('으니까', 'O'), ('수요', 'O'), ('가', 'O'), ('더', 'O'), ('늘어남', 'O'), ('토론', 'O'), ('최', 'O'), ('약체', 'O'), ('안철수', 'B-PER'), ('에', 'O'), ('신인', 'O'), ('김동연', 'B-PER'), ('에다', 'O'), ('덴마크', 'B-ORG'), ('까지', 'O'), ('줄', 'O'), ('서서', 'O'), ('토론', 'O'), ('하', 'O'), ('는', 'O'), ('윤식', 'B-PER'), ('당', 'O'), ('아니', 'O'), ('윤', 'B-PER'), ('토론', 'O')]","['윤석열', '안철수', '김동연', '윤식', '윤']",0,0.2623,1,0.5247,0,0.0029,0.5247,1,0.2633,0,1
688093,20,FM,20FM395671,4285236062,FM20,좆준표 새끼 경남도지사 발언 하나하나가 레전드임,좆준표새끼는 걍 묻혀서 모르는거지 돼지발정제부터 하나하나 발굴시키면 걍 바로 중도층에서 혐오하게 만들수있음,좆준표 새끼 경남도지사 발언 하나하나가 레전드임 좆준표새끼는 걍 묻혀서 모르는거지 돼지발정제부터 하나하나 발굴시키면 걍 바로 중도층에서 혐오하게 만들수있음,2022-01-26,2022,1,26,21:19:00,82,0,"[('좆', 'O'), ('준표', 'B-PER'), ('새끼', 'O'), ('경남', 'O'), ('도지사', 'O'), ('발언', 'O'), ('하나하나', 'B-NOH'), ('가', 'O'), ('레전드', 'O'), ('임', 'O'), ('좆', 'O'), ('준', 'B-PER'), ('표', 'I-PER'), ('새끼', 'O'), ('는', 'O'), ('걍', 'O'), ('묻혀서', 'O'), ('모르', 'O'), ('는', 'O'), ('거', 'O'), ('지', 'O'), ('돼지발', 'O'), ('정제', 'O'), ('부터', 'O'), ('하나하나', 'O'), ('발굴', 'O'), ('시키', 'O'), ('면', 'O'), ('걍', 'O'), ('바로', 'O'), ('중도', 'O'), ('층', 'O'), ('에서', 'O'), ('혐오', 'O'), ('하', 'O'), ('게', 'O'), ('만들', 'O'), ('수', 'O'), ('있', 'O'), ('음', 'O')]","['준표', '준표']",1,0.9275,0,0.1997,1,0.9529,0.9529,1,0.6934,1,2
613737,20,FM,20FM321315,4326117227,FM20,"안철수 정권교체가 필요하다고 생각하지만, 정권교체가 목적이 아니다",더 나은 대한민국을 만드는것이 목적이다 ㅋㅋ씨발 진짜 존나웃기네,"안철수 정권교체가 필요하다고 생각하지만, 정권교체가 목적이 아니다 더 나은 대한민국을 만드는것이 목적이다 ㅋㅋ씨발 진짜 존나웃기네",2022-02-09,2022,2,9,15:08:00,72,2,"[('안철수', 'B-PER'), ('정권', 'O'), ('교체', 'O'), ('가', 'O'), ('필요', 'O'), ('하', 'O'), ('다고', 'O'), ('생각', 'O'), ('하', 'O'), ('지만', 'O'), (',', 'O'), ('정권', 'O'), ('교체', 'O'), ('가', 'O'), ('목적', 'O'), ('이', 'O'), ('아니', 'O'), ('다', 'O'), ('더', 'O'), ('나', 'O'), ('은', 'O'), ('대한민국', 'B-ORG'), ('을', 'O'), ('만드', 'O'), ('는', 'O'), ('것', 'O'), ('이', 'O'), ('목적', 'O'), ('이', 'O'), ('다', 'O'), ('ㅋㅋ', 'O'), ('씨발', 'O'), ('진짜', 'O'), ('존나', 'O'), ('웃기', 'O'), ('네', 'O')]",['안철수'],1,0.5742,0,0.0433999999999999,0,0.246199999999999,0.5742,1,0.2879,0,1
533378,20,FM,20FM240956,4363431605,FM20,확인해볼거면 왜 물어봐 ㅋㅋ,ㅋㅋㅋ,확인해볼거면 왜 물어봐 ㅋㅋ ㅋㅋㅋ,2022-02-21,2022,2,21,21:33:00,66,0,"[('확인', 'O'), ('해', 'O'), ('볼', 'O'), ('거', 'O'), ('면', 'O'), ('왜', 'O'), ('물', 'O'), ('어', 'O'), ('봐', 'O'), ('ㅋㅋ', 'O'), ('ㅋㅋㅋ', 'O')]",[],0,0.2944,0,0.0255999999999999,0,0.059,0.2944,0,0.1263,0,0
921597,20,FM,20FM666390,4180504650,FM20,문재인한테 토론질거같은데 진지하게,ㄹㅇ,문재인한테 토론질거같은데 진지하게 ㄹㅇ,2021-12-20,2021,12,20,12:22:00,55,2,"[('문재인', 'B-PER'), ('한테', 'O'), ('토론', 'O'), ('질', 'O'), ('거', 'O'), ('같', 'O'), ('은데', 'O'), ('진지', 'O'), ('하', 'O'), ('게', 'O'), ('ㄹ', 'O'), ('ㅇ', 'O')]",['문재인'],0,0.125399999999999,0,0.252499999999999,0,0.0936,0.252499999999999,0,0.1572,0,0
396877,20,FM,20FM104455,4409911980,FM20,내일 이후 돌아오는것,"풍자 , 헌법강의","내일 이후 돌아오는것 풍자 , 헌법강의",2022-03-08,2022,3,8,20:00:00,167,4,"[('내일', 'O'), ('이후', 'O'), ('돌아오', 'O'), ('는', 'O'), ('것', 'O'), ('풍자', 'O'), (',', 'O'), ('헌법', 'O'), ('강의', 'O')]",[],0,0.0303999999999999,0,0.0332999999999999,0,0.0241,0.0332999999999999,0,0.0293,0,0
528630,20,FM,20FM236208,4364403376,FM20,그 청년위원 내일 개준스기 풒 보고,"극대노해서 할말 없으니까 그런 조롱밖에 못하냐, 도망가는거냐 이럴듯 ㅋㅋ","그 청년위원 내일 개준스기 풒 보고 극대노해서 할말 없으니까 그런 조롱밖에 못하냐, 도망가는거냐 이럴듯 ㅋㅋ",2022-02-22,2022,2,22,04:13:00,75,1,"[('그', 'O'), ('청년', 'O'), ('위원', 'O'), ('내일', 'O'), ('개준', 'B-PER'), ('스', 'O'), ('기', 'O'), ('풒', 'O'), ('보', 'O'), ('고', 'O'), ('극대', 'O'), ('노', 'O'), ('해서', 'O'), ('할', 'O'), ('말', 'O'), ('없', 'O'), ('으니까', 'O'), ('그런', 'O'), ('조롱', 'O'), ('밖에', 'O'), ('못', 'O'), ('하', 'O'), ('냐', 'O'), (',', 'O'), ('도망가', 'O'), ('는', 'O'), ('거', 'O'), ('냐', 'O'), ('이럴', 'O'), ('듯', 'O'), ('ㅋㅋ', 'O')]",['개준'],1,0.6948,0,0.488399999999999,1,0.6884,0.6948,1,0.6239,1,2
947127,20,FM,20FM691920,4153636880,FM20,독고 이제 의문사 당하는거야,즐거웠다 ㅠㅠ 조의를 표하기 위해 X를 누르십쇼,독고 이제 의문사 당하는거야 즐거웠다 ㅠㅠ 조의를 표하기 위해 X를 누르십쇼,2021-12-10,2021,12,10,17:16:00,134,0,"[('독고', 'B-PER'), ('이제', 'O'), ('의문사', 'O'), ('당하', 'O'), ('는', 'O'), ('거', 'O'), ('야', 'O'), ('즐거웠', 'O'), ('다', 'O'), ('ㅠㅠ', 'O'), ('조의', 'O'), ('를', 'O'), ('표', 'O'), ('하', 'O'), ('기', 'O'), ('위해', 'O'), ('X', 'O'), ('를', 'O'), ('누르', 'O'), ('십쇼', 'O')]",['독고'],0,0.2889,0,0.0578999999999999,0,0.0143999999999999,0.2889,0,0.1204,0,0
665879,20,FM,20FM373457,4302000080,FM20,다들 포텐 새로고침만 하고 있노,정갤 리젠 씹구려졌네 ㅋㅋ,다들 포텐 새로고침만 하고 있노 정갤 리젠 씹구려졌네 ㅋㅋ,2022-02-01,2022,2,1,00:58:00,224,3,"[('다', 'O'), ('들', 'O'), ('포', 'O'), ('텐', 'O'), ('새로', 'O'), ('고침', 'O'), ('만', 'O'), ('하', 'O'), ('고', 'O'), ('있', 'O'), ('노', 'O'), ('정', 'O'), ('갤', 'O'), ('리젠', 'O'), ('씹', 'O'), ('구려', 'O'), ('졌', 'O'), ('네', 'O'), ('ㅋㅋ', 'O')]",[],1,0.8522,0,0.475199999999999,0,0.370299999999999,0.8522,1,0.5659,1,1
360403,20,FM,20FM67981,4414365140,FM20,개표 몇퍼센트부터 윤곽이 잡히는거임,언제부터가 유의미한거지,개표 몇퍼센트부터 윤곽이 잡히는거임 언제부터가 유의미한거지,2022-03-09,2022,3,9,21:29:00,151,0,"[('개표', 'O'), ('몇', 'O'), ('퍼센트', 'O'), ('부터', 'O'), ('윤곽', 'O'), ('이', 'O'), ('잡히', 'O'), ('는', 'O'), ('거', 'O'), ('임', 'O'), ('언제', 'O'), ('부터', 'O'), ('가', 'O'), ('유의미', 'O'), ('한', 'O'), ('거', 'O'), ('지', 'O')]",[],0,0.190799999999999,0,0.0272,0,0.0093999999999999,0.190799999999999,0,0.0758,0,0
890195,20,FM,20FM634988,4192225520,FM20,정치인 중에 토론으로 이준석 찍누 가능한 게 누구 있음,이준석 말싸움으로 어디서 지는 걸 본 적이 없는 거 같은데 찍누 가능할 정도로 말빨 되는 정치인 누가 있을까,정치인 중에 토론으로 이준석 찍누 가능한 게 누구 있음 이준석 말싸움으로 어디서 지는 걸 본 적이 없는 거 같은데 찍누 가능할 정도로 말빨 되는 정치인 누가 있을까,2021-12-24,2021,12,24,18:20:00,160,1,"[('정치인', 'O'), ('중', 'O'), ('에', 'O'), ('토론', 'O'), ('으로', 'O'), ('이준석', 'B-PER'), ('찍', 'O'), ('누', 'O'), ('가능', 'O'), ('한', 'O'), ('게', 'O'), ('누구', 'O'), ('있', 'O'), ('음', 'O'), ('이준석', 'B-PER'), ('말싸움', 'O'), ('으로', 'O'), ('어디', 'O'), ('서', 'O'), ('지', 'O'), ('는', 'O'), ('걸', 'O'), ('본', 'O'), ('적', 'O'), ('이', 'O'), ('없', 'O'), ('는', 'O'), ('거', 'O'), ('같', 'O'), ('은', 'O'), ('데', 'O'), ('찍', 'O'), ('누', 'O'), ('가능', 'O'), ('할', 'O'), ('정도', 'O'), ('로', 'O'), ('말', 'O'), ('빨', 'O'), ('되', 'O'), ('는', 'O'), ('정치', 'O'), ('인', 'O'), ('누가', 'O'), ('있', 'O'), ('을까', 'O')]","['이준석', '이준석']",0,0.154499999999999,0,0.0508999999999999,0,0.0272999999999999,0.154499999999999,0,0.0776,0,0
472733,20,FM,20FM180311,4387580218,FM20,형들 이거 여조 어느정돈지 알려줘,"서울 42 48 경인 46 44 충청 43 46 강 제 40 46 PK 40 55 TK 28 64 호남 75 15 어떰 경인은 약간 유리하게 잡고 충청, PK를 보수적으로 잡음","형들 이거 여조 어느정돈지 알려줘 서울 42 48 경인 46 44 충청 43 46 강 제 40 46 PK 40 55 TK 28 64 호남 75 15 어떰 경인은 약간 유리하게 잡고 충청, PK를 보수적으로 잡음",2022-03-01,2022,3,1,17:51:00,94,1,"[('형', 'O'), ('들', 'O'), ('이거', 'O'), ('여조', 'O'), ('어느', 'O'), ('정돈지', 'O'), ('알려줘', 'O'), ('서울', 'B-LOC'), ('42', 'B-NOH'), ('48', 'B-NOH'), ('경인', 'B-LOC'), ('46', 'B-NOH'), ('44', 'B-NOH'), ('충청', 'B-LOC'), ('43', 'B-NOH'), ('46', 'B-NOH'), ('강', 'B-LOC'), ('제', 'I-LOC'), ('40', 'B-NOH'), ('46', 'B-NOH'), ('PK', 'B-LOC'), ('40', 'B-NOH'), ('55', 'B-NOH'), ('TK', 'B-LOC'), ('28', 'B-NOH'), ('64', 'B-NOH'), ('호남', 'B-LOC'), ('75', 'B-NOH'), ('15', 'B-NOH'), ('어', 'O'), ('떰', 'O'), ('경인', 'B-LOC'), ('은', 'O'), ('약간', 'O'), ('유리', 'O'), ('하', 'O'), ('게', 'O'), ('잡', 'O'), ('고', 'O'), ('충청', 'B-LOC'), (',', 'O'), ('PK', 'B-LOC'), ('를', 'O'), ('보수', 'O'), ('적', 'O'), ('으로', 'O'), ('잡', 'O'), ('음', 'O')]",[],0,0.0998999999999999,0,0.3853,0,0.0286999999999999,0.3853,0,0.1713,0,0
822960,20,FM,20FM567753,4221157743,FM20,그 상민게이 나온 유툽잇지 최기잔가,장재원 자꾸 까불면 한방에 끝낼 거 있다는데 팩트체크 다 끝났고 정권교체하는데 방해한다그ㅡ,그 상민게이 나온 유툽잇지 최기잔가 장재원 자꾸 까불면 한방에 끝낼 거 있다는데 팩트체크 다 끝났고 정권교체하는데 방해한다그ㅡ,2022-01-04,2022,1,4,00:20:00,51,3,"[('그', 'O'), ('상민', 'B-PER'), ('게이', 'O'), ('나온', 'O'), ('유', 'B-PER'), ('툽', 'O'), ('잇', 'O'), ('지', 'O'), ('최기', 'B-PER'), ('잔가', 'O'), ('장재원', 'B-PER'), ('자꾸', 'O'), ('까불', 'O'), ('면', 'O'), ('한방', 'B-NOH'), ('에', 'O'), ('끝낼', 'O'), ('거', 'O'), ('있', 'O'), ('다는데', 'O'), ('팩', 'O'), ('트', 'O'), ('체크', 'O'), ('다', 'O'), ('끝', 'O'), ('났', 'O'), ('고', 'O'), ('정권', 'O'), ('교체', 'O'), ('하', 'O'), ('는', 'O'), ('데', 'O'), ('방해', 'O'), ('한다', 'O'), ('그', 'O'), ('ㅡ', 'O')]","['상민', '유', '최기', '장재원']",0,0.0826,0,0.0578999999999999,1,0.8868,0.8868,1,0.3424,0,1
587508,20,FM,20FM295086,4337463504,FM20,방역한다 ㅋㅋ문빠새끼들 꾸득꾸득 기어나오네,북한이 5년 내내 못 넘은 선 을 윤석열은 적폐 발언 한 번으로 넘어버린다고 씨부리는 이새끼 빨아재끼는 병신들은 꺼져라 ㅋㅋ,방역한다 ㅋㅋ문빠새끼들 꾸득꾸득 기어나오네 북한이 5년 내내 못 넘은 선 을 윤석열은 적폐 발언 한 번으로 넘어버린다고 씨부리는 이새끼 빨아재끼는 병신들은 꺼져라 ㅋㅋ,2022-02-13,2022,2,13,12:06:00,21,3,"[('방역', 'O'), ('한다', 'O'), ('ㅋㅋ', 'O'), ('문', 'B-ORG'), ('빠', 'O'), ('새끼', 'O'), ('들', 'O'), ('꾸득꾸득', 'O'), ('기어나오', 'O'), ('네', 'O'), ('북한', 'B-ORG'), ('이', 'O'), ('5', 'B-DUR'), ('년', 'I-DUR'), ('내내', 'O'), ('못', 'O'), ('넘', 'O'), ('은', 'O'), ('선', 'O'), ('을', 'O'), ('윤석열', 'B-PER'), ('은', 'O'), ('적폐', 'O'), ('발언', 'O'), ('한', 'B-NOH'), ('번', 'I-NOH'), ('으로', 'O'), ('넘', 'O'), ('어', 'O'), ('버린다고', 'O'), ('씨부리', 'O'), ('는', 'O'), ('이', 'O'), ('새끼', 'O'), ('빨', 'O'), ('아', 'O'), ('재끼', 'O'), ('는', 'O'), ('병신', 'O'), ('들', 'O'), ('은', 'O'), ('꺼져라', 'O'), ('ㅋㅋ', 'O')]",['윤석열'],1,0.8976,1,0.9847,1,0.9965,0.9965,1,0.9596,1,3
380025,20,FM,20FM87603,4413145250,FM20,이준석 호남에서 국힘 투표율 제일 높은 지역에 가서 인사드리겠다,ㅇㅇ,이준석 호남에서 국힘 투표율 제일 높은 지역에 가서 인사드리겠다 ㅇㅇ,2022-03-09,2022,3,9,17:25:00,463,4,"[('이준석', 'B-PER'), ('호남', 'B-LOC'), ('에서', 'O'), ('국', 'O'), ('힘', 'O'), ('투표', 'O'), ('율', 'O'), ('제일', 'O'), ('높', 'O'), ('은', 'O'), ('지역', 'O'), ('에', 'O'), ('가', 'O'), ('서', 'O'), ('인사', 'O'), ('드리', 'O'), ('겠', 'O'), ('다', 'O'), ('ㅇㅇ', 'O')]",['이준석'],0,0.0635,0,0.0343999999999999,0,0.0040999999999999,0.0635,0,0.034,0,0
890464,20,FM,20FM635257,4192070844,FM20,부득이하게 발언도 따끈따큰한거네,난 입당전에 또 한 소리인줄ㅋㅋ 미친놈인데,부득이하게 발언도 따끈따큰한거네 난 입당전에 또 한 소리인줄ㅋㅋ 미친놈인데,2021-12-24,2021,12,24,17:16:00,100,0,"[('부득이', 'O'), ('하', 'O'), ('게', 'O'), ('발언', 'O'), ('도', 'O'), ('따끈', 'O'), ('따', 'O'), ('큰', 'O'), ('한', 'O'), ('거', 'O'), ('네', 'O'), ('난', 'O'), ('입', 'O'), ('당전', 'O'), ('에', 'O'), ('또', 'O'), ('한', 'O'), ('소리', 'O'), ('인', 'O'), ('줄', 'O'), ('ㅋㅋ', 'O'), ('미친', 'O'), ('놈', 'O'), ('인데', 'O')]",[],0,0.1196,1,0.5783,1,0.9649,0.9649,1,0.5543,1,2
755705,20,FM,20FM500498,4240463301,FM20,왠지 닷페이스 영상 안올라 올 것 같지 않음,이번주 중후반 여조보고 화들짝놀라서 영상올리지 말라고 압박넣을것 같은데 아차차하고,왠지 닷페이스 영상 안올라 올 것 같지 않음 이번주 중후반 여조보고 화들짝놀라서 영상올리지 말라고 압박넣을것 같은데 아차차하고,2022-01-10,2022,1,10,20:50:00,111,0,"[('왠지', 'O'), ('닷', 'B-POH'), ('페이스', 'I-POH'), ('영상', 'O'), ('안', 'O'), ('올라', 'O'), ('올', 'O'), ('것', 'O'), ('같', 'O'), ('지', 'O'), ('않', 'O'), ('음', 'O'), ('이번', 'O'), ('주', 'O'), ('중', 'O'), ('후반', 'O'), ('여조', 'O'), ('보', 'O'), ('고', 'O'), ('화들짝', 'O'), ('놀라', 'O'), ('서', 'O'), ('영상', 'O'), ('올리', 'O'), ('지', 'O'), ('말', 'O'), ('라고', 'O'), ('압박', 'O'), ('넣', 'O'), ('을', 'O'), ('것', 'O'), ('같', 'O'), ('은데', 'O'), ('아', 'O'), ('차차', 'O'), ('하', 'O'), ('고', 'O')]",[],0,0.107199999999999,0,0.0314999999999999,0,0.0363,0.107199999999999,0,0.0583,0,0
736022,20,FM,20FM480815,4248256388,FM20,nbs 존나 악질 맞다니깐 그러네 ㅋㅋ,nbs 하나 빼고 전부 윤 38 39 이 33 36 박스권인데 이래도 악질이 아니야 전적이 한두개가 아님,nbs 존나 악질 맞다니깐 그러네 ㅋㅋ nbs 하나 빼고 전부 윤 38 39 이 33 36 박스권인데 이래도 악질이 아니야 전적이 한두개가 아님,2022-01-13,2022,1,13,18:19:00,567,6,"[('nbs', 'B-ORG'), ('존나', 'O'), ('악질', 'O'), ('맞', 'O'), ('다니깐', 'O'), ('그러', 'O'), ('네', 'O'), ('ㅋㅋ', 'O'), ('nbs', 'B-ORG'), ('하나', 'B-NOH'), ('빼', 'O'), ('고', 'O'), ('전부', 'O'), ('윤', 'B-NOH'), ('38', 'B-NOH'), ('39', 'I-NOH'), ('이', 'O'), ('33', 'B-NOH'), ('36', 'B-NOH'), ('박스', 'I-NOH'), ('권', 'O'), ('인', 'O'), ('데', 'O'), ('이래도', 'O'), ('악질', 'O'), ('이', 'O'), ('아니', 'O'), ('야', 'O'), ('전적', 'O'), ('이', 'O'), ('한두', 'B-NOH'), ('개', 'I-NOH'), ('가', 'O'), ('아님', 'O')]",[],0,0.477,1,0.6215,1,0.5409,0.6215,1,0.5465,1,2
393913,20,FM,20FM101491,4410571080,FM20,근데 지금 급식남들은 얼마나 매운맛이야,지금도 20대 30대초반 남성들 페미 반대하니깐 여성인권에 관심없다 성평등에 관심 없다면서 맵다 일베로 까이는데 지금 급식은 20대 30대초반 남성들한테도 서윗하다고 깔 정도로 맵다는 얘기만 들어서 얘네는 도대체 얼마나 매운거임 급식남들 투표하니깐 급식형님들이라고 하고,근데 지금 급식남들은 얼마나 매운맛이야 지금도 20대 30대초반 남성들 페미 반대하니깐 여성인권에 관심없다 성평등에 관심 없다면서 맵다 일베로 까이는데 지금 급식은 20대 30대초반 남성들한테도 서윗하다고 깔 정도로 맵다는 얘기만 들어서 얘네는 도대체 얼마나 매운거임 급식남들 투표하니깐 급식형님들이라고 하고,2022-03-08,2022,3,8,23:19:00,195,1,"[('근데', 'O'), ('지금', 'O'), ('급식', 'O'), ('남', 'O'), ('들', 'O'), ('은', 'O'), ('얼마나', 'O'), ('매운', 'O'), ('맛', 'O'), ('이', 'O'), ('야', 'O'), ('지금', 'O'), ('도', 'O'), ('20', 'B-NOH'), ('대', 'I-NOH'), ('30', 'B-NOH'), ('대', 'I-NOH'), ('초반', 'O'), ('남성', 'O'), ('들', 'O'), ('페미', 'O'), ('반대', 'O'), ('하', 'O'), ('니깐', 'O'), ('여성', 'O'), ('인권', 'O'), ('에', 'O'), ('관심없', 'O'), ('다', 'O'), ('성', 'O'), ('평등', 'O'), ('에', 'O'), ('관심', 'O'), ('없', 'O'), ('다면서', 'O'), ('맵', 'O'), ('다', 'O'), ('일', 'O'), ('베', 'O'), ('로', 'O'), ('까이', 'O'), ('는데', 'O'), ('지금', 'O'), ('급식', 'O'), ('은', 'O'), ('20', 'B-NOH'), ('대', 'I-NOH'), ('30', 'B-NOH'), ('대', 'I-NOH'), ('초반', 'O'), ('남성', 'O'), ('들', 'O'), ('한테', 'O'), ('도', 'O'), ('서', 'O'), ('윗', 'O'), ('하', 'O'), ('다고', 'O'), ('깔', 'O'), ('정도', 'O'), ('로', 'O'), ('맵', 'O'), ('다는', 'O'), ('얘기', 'O'), ('만', 'O'), ('들', 'O'), ('어서', 'O'), ('얘', 'O'), ('네', 'O'), ('는', 'O'), ('도대체', 'O'), ('얼마나', 'O'), ('매운', 'O'), ('거', 'O'), ('임', 'O'), ('급식', 'O'), ('남', 'O'), ('들', 'O'), ('투표', 'O'), ('하', 'O'), ('니깐', 'O'), ('급식', 'O'), ('형', 'O'), ('님', 'O'), ('들', 'O'), ('이', 'O'), ('라고', 'O'), ('하', 'O'), ('고', 'O')]",[],0,0.1357,1,0.5087,0,0.242299999999999,0.5087,1,0.2956,0,1
636719,20,FM,20FM344297,4313676003,FM20,내가 여기 유입된지 얼마 안돼서 좀 파악이 늦었음,생각보다 광범위한 문제였네 뭐 별 수 없긴 하네 일단 정치 얘기나 하는게 맞을듯,내가 여기 유입된지 얼마 안돼서 좀 파악이 늦었음 생각보다 광범위한 문제였네 뭐 별 수 없긴 하네 일단 정치 얘기나 하는게 맞을듯,2022-02-05,2022,2,5,04:39:00,101,0,"[('내', 'O'), ('가', 'O'), ('여기', 'O'), ('유입', 'O'), ('된', 'O'), ('지', 'O'), ('얼마', 'O'), ('안', 'O'), ('돼서', 'O'), ('좀', 'O'), ('파악', 'O'), ('이', 'O'), ('늦', 'O'), ('었', 'O'), ('음', 'O'), ('생각', 'O'), ('보다', 'O'), ('광범위', 'O'), ('한', 'O'), ('문제', 'O'), ('였', 'O'), ('네', 'O'), ('뭐', 'O'), ('별', 'O'), ('수', 'O'), ('없', 'O'), ('긴', 'O'), ('하', 'O'), ('네', 'O'), ('일단', 'O'), ('정치', 'O'), ('얘기', 'O'), ('나', 'O'), ('하', 'O'), ('는', 'O'), ('게', 'O'), ('맞', 'O'), ('을', 'O'), ('듯', 'O')]",[],0,0.0623,0,0.0153999999999999,0,0.0074999999999999,0.0623,0,0.0284,0,0
456945,20,FM,20FM164523,4392153748,FM20,철수 만약에 진짜 사퇴하는거면 호재는 맞음,단일화 후 좁혀지는 여조보다 벌려지는 여조가 압도적으로 많았음,철수 만약에 진짜 사퇴하는거면 호재는 맞음 단일화 후 좁혀지는 여조보다 벌려지는 여조가 압도적으로 많았음,2022-03-03,2022,3,3,03:03:00,144,1,"[('철수', 'B-PER'), ('만약', 'O'), ('에', 'O'), ('진짜', 'O'), ('사퇴', 'O'), ('하', 'O'), ('는', 'O'), ('거', 'O'), ('면', 'O'), ('호재', 'O'), ('는', 'O'), ('맞음', 'O'), ('단일', 'O'), ('화', 'O'), ('후', 'O'), ('좁혀', 'O'), ('지', 'O'), ('는', 'O'), ('여조', 'O'), ('보다', 'O'), ('벌려', 'O'), ('지', 'O'), ('는', 'O'), ('여조', 'O'), ('가', 'O'), ('압도', 'O'), ('적', 'O'), ('으로', 'O'), ('많', 'O'), ('았', 'O'), ('음', 'O')]",['철수'],0,0.0606999999999999,0,0.0968,0,0.0129,0.0968,0,0.0568,0,0
905741,20,FM,20FM650534,4185738379,FM20,당대표 사퇴하면 안됨,절대 사퇴하면 안됨 이제 윤지지자들이 사퇴하라고 여론 몰텐데 그럴일은 없을거다 윤빠들아 ㅋㅋㅋ,당대표 사퇴하면 안됨 절대 사퇴하면 안됨 이제 윤지지자들이 사퇴하라고 여론 몰텐데 그럴일은 없을거다 윤빠들아 ㅋㅋㅋ,2021-12-22,2021,12,22,10:03:00,109,0,"[('당', 'O'), ('대표', 'O'), ('사퇴', 'O'), ('하', 'O'), ('면', 'O'), ('안', 'O'), ('됨', 'O'), ('절대', 'O'), ('사퇴', 'O'), ('하', 'O'), ('면', 'O'), ('안', 'O'), ('됨', 'O'), ('이제', 'O'), ('윤지', 'B-PER'), ('지자', 'I-PER'), ('들', 'O'), ('이', 'O'), ('사퇴', 'O'), ('하', 'O'), ('라고', 'O'), ('여론', 'O'), ('몰', 'O'), ('텐데', 'O'), ('그럴', 'O'), ('일', 'O'), ('은', 'O'), ('없', 'O'), ('을', 'O'), ('거', 'O'), ('다', 'O'), ('윤', 'B-PER'), ('빠', 'O'), ('들', 'O'), ('아', 'O'), ('ㅋㅋㅋ', 'O')]","['윤지지자', '윤']",0,0.305799999999999,0,0.0960999999999999,0,0.4557,0.4557,0,0.2859,0,0
